iter	RMSE
3219	8.590743477
3220	8.590696392
3221	8.590659998
3222	8.590612272
3223	8.59055916
3224	8.590473288
3225	8.59041442
3226	8.590351221
3227	8.590293926
3228	8.590239065
3229	8.590182545
3230	8.590125102
3231	8.590059094
3232	8.590010979
3233	8.589958627
3234	8.589886063
3235	8.589826823
3236	8.589773893
3237	8.589713161
3238	8.589655582
3239	8.589601613
3240	8.589538151
3241	8.589487723
3242	8.589434579
3243	8.589366413
3244	8.589306556
3245	8.589269148
3246	8.589215126
3247	8.589171692
3248	8.589115602
3249	8.589054688
3250	8.5889941
3251	8.588946359
3252	8.588899961
3253	8.588854704
3254	8.588792409
3255	8.588729821
3256	8.588670979
3257	8.5886377
3258	8.588572217
3259	8.588524316
3260	8.588475339
3261	8.588405952
3262	8.588354985
3263	8.588307471
3264	8.588241904
3265	8.588177918
3266	8.588128095
3267	8.588081045
3268	8.588036115
3269	8.58797993
3270	8.5879498
3271	8.587910243
3272	8.587847339
3273	8.587775637
3274	8.587698432
3275	8.587648617
3276	8.587603474
3277	8.587540792
3278	8.587470206
3279	8.587416039
3280	8.587366578
3281	8.587307539
3282	8.587229031
3283	8.587177522
3284	8.587117078
3285	8.587074348
3286	8.587006593
3287	8.58696976
3288	8.586927404
3289	8.586865605
3290	8.586817121
3291	8.586758534
3292	8.586700151
3293	8.586649094
3294	8.586603586
3295	8.586559088
3296	8.586524175
3297	8.58647693
3298	8.586437449
3299	8.5863624
3300	8.58630334
3301	8.58625
3302	8.586189054
3303	8.586137275
3304	8.58607092
3305	8.586018244
3306	8.585967571
3307	8.58591817
3308	8.585853928
3309	8.585794408
3310	8.585759786
3311	8.585703442
3312	8.585650558
3313	8.585593119
3314	8.585566293
3315	8.58551503
3316	8.585469493
3317	8.585420646
3318	8.58537426
3319	8.585328693
3320	8.585265376
3321	8.585210043
3322	8.585167998
3323	8.585134877
3324	8.585076637
3325	8.585025749
3326	8.584962494
3327	8.584873511
3328	8.58481902
3329	8.584766249
3330	8.584735231
3331	8.584674704
3332	8.584616881
3333	8.5845694
3334	8.584515657
3335	8.584458643
3336	8.584389582
3337	8.58433608
3338	8.584283591
3339	8.584243746
3340	8.584165213
3341	8.584115462
3342	8.58406448
3343	8.583988395
3344	8.583942725
3345	8.583878579
3346	8.583818968
3347	8.583776325
3348	8.583707365
3349	8.583668781
3350	8.58359073
3351	8.583556976
3352	8.583515348
3353	8.583486196
3354	8.583442365
3355	8.583399149
3356	8.583357828
3357	8.583312294
3358	8.583270516
3359	8.583204613
3360	8.583144312
3361	8.583102991
3362	8.583054773
3363	8.582983968
3364	8.582924162
3365	8.582885471
3366	8.582845411
3367	8.582779911
3368	8.582725502
3369	8.582648149
3370	8.582592448
3371	8.582543036
3372	8.5824789
3373	8.582423979
3374	8.582369937
3375	8.58232313
3376	8.582288582
3377	8.582221375
3378	8.582181395
3379	8.582130879
3380	8.582091753
3381	8.582013804
3382	8.581956432
3383	8.581894201
3384	8.581857145
3385	8.5817955
3386	8.581740835
3387	8.581667118
3388	8.581596012
3389	8.581539072
3390	8.581475786
3391	8.581443159
3392	8.581396306
3393	8.58133787
3394	8.581281592
3395	8.581211674
3396	8.581163381
3397	8.581111271
3398	8.581075329
3399	8.581020625
3400	8.580978112
3401	8.580929754
3402	8.580854318
3403	8.580778553
3404	8.580720805
3405	8.580671995
3406	8.58063001
3407	8.580559881
3408	8.580519297
3409	8.580450441
3410	8.580401266
3411	8.580347791
3412	8.580299759
3413	8.580255082
3414	8.580207679
3415	8.58015567
3416	8.580109655
3417	8.580051664
3418	8.579998535
3419	8.579941289
3420	8.579900714
3421	8.57984251
3422	8.57978144
3423	8.579710545
3424	8.579652755
3425	8.579612907
3426	8.579566498
3427	8.579483581
3428	8.579454039
3429	8.579408815
3430	8.579341702
3431	8.579306836
3432	8.579242747
3433	8.579191473
3434	8.579168478
3435	8.57910021
3436	8.579057155
3437	8.578996806
3438	8.578956479
3439	8.57890903
3440	8.578863202
3441	8.578823247
3442	8.578788706
3443	8.578716182
3444	8.578648061
3445	8.578576648
3446	8.578527499
3447	8.578488185
3448	8.578434871
3449	8.578408097
3450	8.578328094
3451	8.578269972
3452	8.578218819
3453	8.57816904
3454	8.578121247
3455	8.578060266
3456	8.577993299
3457	8.577966454
3458	8.577913284
3459	8.577844995
3460	8.577800797
3461	8.577755236
3462	8.577711309
3463	8.577667047
3464	8.577619237
3465	8.57754404
3466	8.57747481
3467	8.577440947
3468	8.577376598
3469	8.577316024
3470	8.577272756
3471	8.577233935
3472	8.577185613
3473	8.577137367
3474	8.577088327
3475	8.577030659
3476	8.57697603
3477	8.576927569
3478	8.576866675
3479	8.576833264
3480	8.576777108
3481	8.576720037
3482	8.576659685
3483	8.576612626
3484	8.576564661
3485	8.576496804
3486	8.57643096
3487	8.576369739
3488	8.576324541
3489	8.57626409
3490	8.57622354
3491	8.576174712
3492	8.576115105
3493	8.57607312
3494	8.576017454
3495	8.575978389
3496	8.575933104
3497	8.575886643
3498	8.575819508
3499	8.575765952
3500	8.575714916
3501	8.575656845
3502	8.575585158
3503	8.57552634
3504	8.575452452
3505	8.575391776
3506	8.575315671
3507	8.575244751
3508	8.575195175
3509	8.575152361
3510	8.575082994
3511	8.575038772
3512	8.57497254
3513	8.574906608
3514	8.574876968
3515	8.574816333
3516	8.57475689
3517	8.57471542
3518	8.574671512
3519	8.574631818
3520	8.57459109
3521	8.574539983
3522	8.574490042
3523	8.574424808
3524	8.57437991
3525	8.574319943
3526	8.57424311
3527	8.57418073
3528	8.574142418
3529	8.574083573
3530	8.574045813
3531	8.573989501
3532	8.573940802
3533	8.573882267
3534	8.57383971
3535	8.573787915
3536	8.573731798
3537	8.573673706
3538	8.573634121
3539	8.573558496
3540	8.573530325
3541	8.573484967
3542	8.573424305
3543	8.573390656
3544	8.573355628
3545	8.573318734
3546	8.57324202
3547	8.573201179
3548	8.573168785
3549	8.573107241
3550	8.573045373
3551	8.572992335
3552	8.572949723
3553	8.572902439
3554	8.572851014
3555	8.572796265
3556	8.572764407
3557	8.572705437
3558	8.572654285
3559	8.57259532
3560	8.572540591
3561	8.572485254
3562	8.572427933
3563	8.572375794
3564	8.572327593
3565	8.572250796
3566	8.572209624
3567	8.572149929
3568	8.572099618
3569	8.572052635
3570	8.571989892
3571	8.571950129
3572	8.571892797
3573	8.571852404
3574	8.571800087
3575	8.571735706
3576	8.571676515
3577	8.571629529
3578	8.571569833
3579	8.571525988
3580	8.571480902
3581	8.571422656
3582	8.571366278
3583	8.571321817
3584	8.571280905
3585	8.571244077
3586	8.571195581
3587	8.571143858
3588	8.571091672
3589	8.571047077
3590	8.571003602
3591	8.57095455
3592	8.570909579
3593	8.570844785
3594	8.570811937
3595	8.570756973
3596	8.570681623
3597	8.570646812
3598	8.570591819
3599	8.570525887
3600	8.570473587
3601	8.570413661
3602	8.57036013
3603	8.570308701
3604	8.570255701
3605	8.570201301
3606	8.570172693
3607	8.570123675
3608	8.570046516
3609	8.569997213
3610	8.569928368
3611	8.569868715
3612	8.569835446
3613	8.569771501
3614	8.569726751
3615	8.569686006
3616	8.569661573
3617	8.569608266
3618	8.56955491
3619	8.569483799
3620	8.569411864
3621	8.569351013
3622	8.569289083
3623	8.569258986
3624	8.569216372
3625	8.569157638
3626	8.569115715
3627	8.569064808
3628	8.569018699
3629	8.568962336
3630	8.568923751
3631	8.568882516
3632	8.568814665
3633	8.568756482
3634	8.568705781
3635	8.568643121
3636	8.568582523
3637	8.568537812
3638	8.56849001
3639	8.568451388
3640	8.568403756
3641	8.568346824
3642	8.568304583
3643	8.568257163
3644	8.56820085
3645	8.568152547
3646	8.568090259
3647	8.56804575
3648	8.567993624
3649	8.567947867
3650	8.567860578
3651	8.567792715
3652	8.567727376
3653	8.567683253
3654	8.567612428
3655	8.567560731
3656	8.567529764
3657	8.567481884
3658	8.567427908
3659	8.567383338
3660	8.567327761
3661	8.567262614
3662	8.567196542
3663	8.567151532
3664	8.567115119
3665	8.567049018
3666	8.567008357
3667	8.566945001
3668	8.566900195
3669	8.566876102
3670	8.56681999
3671	8.566762259
3672	8.566717424
3673	8.566640649
3674	8.566567259
3675	8.56652267
3676	8.56647895
3677	8.566446971
3678	8.566372457
3679	8.566319317
3680	8.566256843
3681	8.566212276
3682	8.566159649
3683	8.566098925
3684	8.566058107
3685	8.566001964
3686	8.565955544
3687	8.565910024
3688	8.565852463
3689	8.565798675
3690	8.565730351
3691	8.565660877
3692	8.565610544
3693	8.565541373
3694	8.565493017
3695	8.565434652
3696	8.56537147
3697	8.565306291
3698	8.565239124
3699	8.565200768
3700	8.565160721
3701	8.565103975
3702	8.565051262
3703	8.565001825
3704	8.564959967
3705	8.564903068
3706	8.56485512
3707	8.564813647
3708	8.564752944
3709	8.564691908
3710	8.564637874
3711	8.564595779
3712	8.564570151
3713	8.564495908
3714	8.56443772
3715	8.564380379
3716	8.564329834
3717	8.564278777
3718	8.56421595
3719	8.564154874
3720	8.564098871
3721	8.564059132
3722	8.564016304
3723	8.563943001
3724	8.563895145
3725	8.563853522
3726	8.563785575
3727	8.563740043
3728	8.563693055
3729	8.563627688
3730	8.563566735
3731	8.563503571
3732	8.563450968
3733	8.563378232
3734	8.563341044
3735	8.563288672
3736	8.563239594
3737	8.563186183
3738	8.56310158
3739	8.563043556
3740	8.562994896
3741	8.562957367
3742	8.56290114
3743	8.562838052
3744	8.562772954
3745	8.562727738
3746	8.562679354
3747	8.562619466
3748	8.562579222
3749	8.562520175
3750	8.562461015
3751	8.562409105
3752	8.562367464
3753	8.562344262
3754	8.562301803
3755	8.56223464
3756	8.562163727
3757	8.562083557
3758	8.562034292
3759	8.56198176
3760	8.561921603
3761	8.561865091
3762	8.561822506
3763	8.561769131
3764	8.561719475
3765	8.561679916
3766	8.561640884
3767	8.561599158
3768	8.561551642
3769	8.56148339
3770	8.561406004
3771	8.561346049
3772	8.561296188
3773	8.561242102
3774	8.561216326
3775	8.561173192
3776	8.561118025
3777	8.561077767
3778	8.561005405
3779	8.560936086
3780	8.560863302
3781	8.560808608
3782	8.560755247
3783	8.560687283
3784	8.560641903
3785	8.560587978
3786	8.560533443
3787	8.560489461
3788	8.560429997
3789	8.560372716
3790	8.560305847
3791	8.560251174
3792	8.560187699
3793	8.560135975
3794	8.560075227
3795	8.560013586
3796	8.559972819
3797	8.559908587
3798	8.559867712
3799	8.559813712
3800	8.559770495
3801	8.559724668
3802	8.559674946
3803	8.559638149
3804	8.559592733
3805	8.559542953
3806	8.55950467
3807	8.559446803
3808	8.559398632
3809	8.559337648
3810	8.559261486
3811	8.559188718
3812	8.559153438
3813	8.559109209
3814	8.559040914
3815	8.558980365
3816	8.55892512
3817	8.558882358
3818	8.558818761
3819	8.558769769
3820	8.558732761
3821	8.558692957
3822	8.558635943
3823	8.55857816
3824	8.558523983
3825	8.558483063
3826	8.558427804
3827	8.558376977
3828	8.558328025
3829	8.558284934
3830	8.558235201
3831	8.558181464
3832	8.558119442
3833	8.558068131
3834	8.55802734
3835	8.557973697
3836	8.557910206
3837	8.557846382
3838	8.557788599
3839	8.557729627
3840	8.557664203
3841	8.557606872
3842	8.557533612
3843	8.557473764
3844	8.557423686
3845	8.557384272
3846	8.557308969
3847	8.55725084
3848	8.557226021
3849	8.557184962
3850	8.557125189
3851	8.55708014
3852	8.557020815
3853	8.556958611
3854	8.556899138
3855	8.556848877
3856	8.556809974
3857	8.556769983
3858	8.556743577
3859	8.556688533
3860	8.556638668
3861	8.556585652
3862	8.556534171
3863	8.556475441
3864	8.556412096
3865	8.556350032
3866	8.556311274
3867	8.556248765
3868	8.556176828
3869	8.556129266
3870	8.556087197
3871	8.556034448
3872	8.555977061
3873	8.555914196
3874	8.555852589
3875	8.555801858
3876	8.555748517
3877	8.555711462
3878	8.555665314
3879	8.555619902
3880	8.555589176
3881	8.555545377
3882	8.555507543
3883	8.555457388
3884	8.555425524
3885	8.555363829
3886	8.555317236
3887	8.555269022
3888	8.555225699
3889	8.555175856
3890	8.55511608
3891	8.555073169
3892	8.555016434
3893	8.554982719
3894	8.554921476
3895	8.554868351
3896	8.554815602
3897	8.554767854
3898	8.554729459
3899	8.554669139
3900	8.55462133
3901	8.554577394
3902	8.554527722
3903	8.554479529
3904	8.554435303
3905	8.554407477
3906	8.554356169
3907	8.554303051
3908	8.554243254
3909	8.554200319
3910	8.554166338
3911	8.554128927
3912	8.554069392
3913	8.554015541
3914	8.553954371
3915	8.553906876
3916	8.553845279
3917	8.553799736
3918	8.553748371
3919	8.553681433
3920	8.553622838
3921	8.553591077
3922	8.553537155
3923	8.553472086
3924	8.553411394
3925	8.553358163
3926	8.553307328
3927	8.553254111
3928	8.553192922
3929	8.553142407
3930	8.553093035
3931	8.553054158
3932	8.553000412
3933	8.55293326
3934	8.552891221
3935	8.552834312
3936	8.552785158
3937	8.552713442
3938	8.552676396
3939	8.55264191
3940	8.552602978
3941	8.552555339
3942	8.552498197
3943	8.55244192
3944	8.552400732
3945	8.552356064
3946	8.552315042
3947	8.552265396
3948	8.552213817
3949	8.552177308
3950	8.552133286
3951	8.552089084
3952	8.552042214
3953	8.551987119
3954	8.551926496
3955	8.551890496
3956	8.551835358
3957	8.55177382
3958	8.551715223
3959	8.551663062
3960	8.551612947
3961	8.551565857
3962	8.551506602
3963	8.55145511
3964	8.551411192
3965	8.551377331
3966	8.551324634
3967	8.551271026
3968	8.551221991
3969	8.551175086
3970	8.55110976
3971	8.551054765
3972	8.551003678
3973	8.550961679
3974	8.550888385
3975	8.55084538
3976	8.550781564
3977	8.550726741
3978	8.55066779
3979	8.55063435
3980	8.550586736
3981	8.550538634
3982	8.550483793
3983	8.55043012
3984	8.550362105
3985	8.550323196
3986	8.550262616
3987	8.550209517
3988	8.550160901
3989	8.550113183
3990	8.550063273
3991	8.55000999
3992	8.549950395
3993	8.549916046
3994	8.549872892
3995	8.549819519
3996	8.549755485
3997	8.549699442
3998	8.549637505
3999	8.549583021
4000	8.549539944
4001	8.54949475
4002	8.549445912
4003	8.549397205
4004	8.549349862
4005	8.549315719
4006	8.549245646
4007	8.549210507
4008	8.549153139
4009	8.549076083
4010	8.549036003
4011	8.549006015
4012	8.548949096
4013	8.54889265
4014	8.548849789
4015	8.548800816
4016	8.548747506
4017	8.548696152
4018	8.548632322
4019	8.548586846
4020	8.548548453
4021	8.548507518
4022	8.548461669
4023	8.548411053
4024	8.548365187
4025	8.548319226
4026	8.548262189
4027	8.548217308
4028	8.54814837
4029	8.548094142
4030	8.548056101
4031	8.548023013
4032	8.547968353
4033	8.547909279
4034	8.54785698
4035	8.547815525
4036	8.547776388
4037	8.54772718
4038	8.547680823
4039	8.547628245
4040	8.547572986
4041	8.547535658
4042	8.547470326
4043	8.547418185
4044	8.547371323
4045	8.547323462
4046	8.547245261
4047	8.54720022
4048	8.547165521
4049	8.547112407
4050	8.547072087
4051	8.547018966
4052	8.546977243
4053	8.546923819
4054	8.546874457
4055	8.546831541
4056	8.546768828
4057	8.546713706
4058	8.546657661
4059	8.546605661
4060	8.546553505
4061	8.546502498
4062	8.546451335
4063	8.546370773
4064	8.546312962
4065	8.546286215
4066	8.54624654
4067	8.546196537
4068	8.546126948
4069	8.546082209
4070	8.546036922
4071	8.545987886
4072	8.545922582
4073	8.545877362
4074	8.545821157
4075	8.545779557
4076	8.545736864
4077	8.545704784
4078	8.545663707
4079	8.545631623
4080	8.545590248
4081	8.545550752
4082	8.545510577
4083	8.545452127
4084	8.545401038
4085	8.545344466
4086	8.545292701
4087	8.545240982
4088	8.545186697
4089	8.545112608
4090	8.545050692
4091	8.545006026
4092	8.544952125
4093	8.544901844
4094	8.54483255
4095	8.544788846
4096	8.544731261
4097	8.544690008
4098	8.54464939
4099	8.544620916
4100	8.544574528
4101	8.544528777
4102	8.544492646
4103	8.544434538
4104	8.544397836
4105	8.544331867
4106	8.544276426
4107	8.544217314
4108	8.544169345
4109	8.544106975
4110	8.544043352
4111	8.544008746
4112	8.5439758
4113	8.543923648
4114	8.543873847
4115	8.543812681
4116	8.543775335
4117	8.543734948
4118	8.543683843
4119	8.543647629
4120	8.543580393
4121	8.543518871
4122	8.543464596
4123	8.543419502
4124	8.54336676
4125	8.543338161
4126	8.543302527
4127	8.543240487
4128	8.543193125
4129	8.543130822
4130	8.543080392
4131	8.54302818
4132	8.542977717
4133	8.542931754
4134	8.542877244
4135	8.542824455
4136	8.542780593
4137	8.542719194
4138	8.54269402
4139	8.542653153
4140	8.54259116
4141	8.542518693
4142	8.542471981
4143	8.542419179
4144	8.542375569
4145	8.542324173
4146	8.542288744
4147	8.542244027
4148	8.542191177
4149	8.542140736
4150	8.542078456
4151	8.542040608
4152	8.541977387
4153	8.541906615
4154	8.541853383
4155	8.541812436
4156	8.541763064
4157	8.541710634
4158	8.541659324
4159	8.541604266
4160	8.541574198
4161	8.541539525
4162	8.541494157
4163	8.541454087
4164	8.541401304
4165	8.541351555
4166	8.541310059
4167	8.541259031
